INFO | Function: connect_wallet | 02/19/2022 00:00:03: Checking if needs to connect wallet..
INFO | Function: new_map | 02/19/2022 06:53:35: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:53:35: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:53:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:53:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:53:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:53:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:53:45: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:53:45: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:53:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:53:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:53:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:53:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:53:55: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:53:55: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:53:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:53:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:53:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:53:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:54:06: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:54:06: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:54:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:54:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:54:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:54:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:54:17: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:54:17: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:54:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:54:21: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:54:21: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:54:21: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:54:29: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:54:29: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:54:29: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:54:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:54:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:54:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:54:40: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:54:41: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:54:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:54:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:54:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:54:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:54:52: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:54:52: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:54:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:54:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:54:55: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:54:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:03: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:03: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:55:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:55:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:55:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:13: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:15: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:55:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:55:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:55:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:26: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:26: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:55:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:55:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:55:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:37: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:37: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:55:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:55:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:55:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:47: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:47: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:55:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:55:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:55:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:55:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:55:58: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:55:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:56:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:56:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:56:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:56:10: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:56:10: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:56:10: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 06:56:10: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 06:56:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:56:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:56:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:56:21: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:56:21: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:56:21: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 06:56:21: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 06:56:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:56:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:56:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:56:31: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:56:32: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 06:56:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:56:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:56:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:56:36: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:56:43: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:56:43: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 06:56:43: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 06:56:49: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 06:57:59: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 06:58:04: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 06:58:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 06:58:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 06:58:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 06:58:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 06:58:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 06:58:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 06:58:19: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 06:58:25: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 07:02:38: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:02:42: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 07:02:46: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: skip_error_on_game | 02/19/2022 07:02:49: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:02:49: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 07:02:49: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:02:55: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 07:03:25: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:03:30: Bot (SPACE2):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/19/2022 07:03:33: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/19/2022 07:04:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:04:04: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:04:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:04:12: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:04:12: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:04:12: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:04:17: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 07:05:04: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:05:09: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 07:05:13: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:05:14: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 07:05:14: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:05:20: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:06:04: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:06:45: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:06:50: Bot (Principal):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/19/2022 07:06:53: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/19/2022 07:07:24: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/19/2022 07:07:28: Bot (SPACE2):  Connect wallet button clicked..
INFO | Function: play_game | 02/19/2022 07:07:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:07:30: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/19/2022 07:07:39: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/19/2022 07:07:47: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/19/2022 07:07:51: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:07:51: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:07:51: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:07:55: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/19/2022 07:07:59: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/19/2022 07:08:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:08:01: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/19/2022 07:08:10: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/19/2022 07:08:18: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/19/2022 07:08:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:08:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:08:23: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:08:26: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:08:26: Checking if needs to play game..
INFO | Function: play_game | 02/19/2022 07:08:31: Bot (SPACE2):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/19/2022 07:08:40: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:08:46: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:09:44: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:10:40: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:10:44: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 07:10:48: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/19/2022 07:10:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:10:58: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:10:58: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:10:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:11:01: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:11:01: Checking if needs to play game..
INFO | Function: play_game | 02/19/2022 07:11:06: Bot (Principal):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/19/2022 07:11:15: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:11:21: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:12:06: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:12:58: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:13:02: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 07:13:06: Bot (Principal):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/19/2022 07:13:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:13:16: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:13:16: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:13:16: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:13:16: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 07:13:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:13:20: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:13:20: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:13:27: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:13:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:13:27: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:13:27: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 07:13:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:13:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:13:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:13:37: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:13:38: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:13:39: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:13:41: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:13:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:13:42: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:13:48: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:13:49: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:13:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:13:52: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:13:52: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:13:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:13:59: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:13:59: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:13:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:14:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:14:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:14:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:14:10: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:14:12: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:14:12: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:14:15: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:14:15: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:14:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:14:22: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:14:24: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:14:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:14:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:14:27: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:14:27: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:14:34: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:14:34: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:14:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:14:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:14:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:14:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:14:45: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:14:45: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:14:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:14:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:14:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:14:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:14:55: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:14:57: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:14:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:15:07: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:15:09: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:15:09: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:15:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:15:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:15:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:15:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:15:31: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:15:31: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:34: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:15:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:15:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:15:42: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:46: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:46: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:15:52: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:15:54: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:15:54: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:15:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:15:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:15:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:16:05: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:16:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:16:07: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:16:07: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 07:16:07: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:16:13: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:17:08: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:21:04: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:21:09: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/19/2022 07:21:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:21:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:21:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:21:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:21:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:21:24: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:21:24: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 07:21:24: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:21:30: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 07:22:08: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:22:13: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/19/2022 07:22:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:22:20: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:22:20: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:22:27: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:22:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:22:27: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: confirm_button | 02/19/2022 07:22:30: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: go_to_ships | 02/19/2022 07:22:37: Bot (SPACE2):  Going to ships menu..
