INFO | Function: main | 02/17/2022 11:48:19: ------------------- New Execution ----------------
INFO | Function: login_metamask | 02/17/2022 19:34:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:34:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:34:58: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:34:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:35:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:35:09: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:35:09: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:35:09: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:35:09: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:35:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:35:20: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:35:20: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:35:20: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:35:20: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:35:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:35:31: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:35:33: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:35:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:35:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:35:44: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:35:44: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:35:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:35:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:35:55: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:35:55: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:35:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:35:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:35:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:35:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:36:06: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:36:06: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:36:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:36:09: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:36:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:36:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:36:16: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:36:18: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:36:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:36:21: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:36:21: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:36:21: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:36:27: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:36:28: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:36:28: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:36:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:36:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:36:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:36:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:36:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:36:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:36:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:36:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:36:42: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:36:49: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:36:49: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:36:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:36:52: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:36:52: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:36:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:00: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:00: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:37:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:10: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:37:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:23: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:23: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:27: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:37:27: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:34: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:37:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:45: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:49: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:37:49: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:37:56: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:37:56: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:37:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:37:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:37:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:38:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:38:08: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:38:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:38:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:38:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:38:18: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:38:18: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:38:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:38:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:38:22: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:22: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:38:29: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:38:29: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:38:29: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:38:32: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:38:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:38:39: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:38:39: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:38:39: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:38:43: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:38:43: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:38:51: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:38:51: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:38:51: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:38:54: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:38:54: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:38:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:01: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:39:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:39:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:39:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:14: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:14: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:39:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:39:17: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:39:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:24: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:24: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:39:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:39:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:39:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:34: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:36: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:39:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:39:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:39:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:47: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:47: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:39:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:39:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:39:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:39:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:39:57: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:39:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:40:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:40:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:40:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:40:08: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:40:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:40:08: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:40:08: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:40:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:40:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:40:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:40:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:40:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:40:20: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:40:20: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:40:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:40:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:40:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:40:30: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:40:30: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 19:40:30: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 19:40:37: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 19:41:11: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 19:41:16: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 19:41:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:41:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:41:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:41:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:41:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:41:31: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:41:31: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:41:34: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:41:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:41:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:41:41: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:41:41: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:41:42: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:41:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:41:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:41:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:41:52: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:41:52: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 19:41:53: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 19:41:59: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 19:42:50: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 19:42:55: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/17/2022 19:42:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:43:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:43:10: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:43:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:43:22: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:43:22: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:43:22: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:43:33: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:43:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:43:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:43:44: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:43:44: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:43:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:47: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:43:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:43:55: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:43:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:43:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:43:59: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:43:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:44:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:44:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:44:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:44:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:44:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:44:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:44:17: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:44:17: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:44:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:44:21: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:44:21: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:44:21: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:44:29: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:44:29: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:44:29: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:44:32: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:44:32: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:44:32: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:44:39: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:44:39: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:44:39: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:44:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:44:43: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:44:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:44:50: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:44:50: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:44:50: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:44:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:44:53: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:44:53: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:00: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:00: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:00: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:45:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:45:04: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:45:04: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:11: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:12: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:12: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:45:12: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:45:15: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:45:15: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:45:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:23: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 19:45:23: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 19:45:26: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:45:26: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:45:26: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:33: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:35: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:45:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:45:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:45:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:45: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:45: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:45:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:45:49: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:45:49: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 19:45:56: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 19:45:56: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 19:45:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 19:45:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 19:46:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 19:46:00: Checking if need to login in Metamask..
