INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: login_metamask | 02/18/2022 17:06:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:06:24: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:06:25: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:06:25: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:06:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:06:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:06:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:06:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:06:37: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:06:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:06:41: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:06:41: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:06:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:06:48: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:06:48: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:06:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:06:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:06:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:06:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:06:58: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:06:58: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:06:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:07:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:07:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:07:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:07:11: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:07:11: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:15: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:07:15: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:07:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:07:22: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:07:23: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:07:23: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:07:27: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:07:27: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:07:34: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:07:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:07:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:07:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:07:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:07:44: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:07:45: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:07:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:07:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:07:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:07:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:07:56: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:07:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:07:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:08:07: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:08:09: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:08:09: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:08:12: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:08:19: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:08:19: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:08:19: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:08:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:08:29: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:08:29: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:08:29: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:08:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:08:39: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:08:39: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:08:40: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:08:43: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:43: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:08:50: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:08:50: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:08:50: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:08:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:08:53: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:08:54: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:09:00: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:09:02: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:09:02: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:09:05: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:09:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:09:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:09:12: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:09:13: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:09:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:09:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:09:17: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:09:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:09:24: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:09:24: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:09:24: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:09:24: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 17:09:25: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:09:31: Bot (Principal):  Going to ships menu..
INFO | Function: fight_boss | 02/18/2022 17:09:41: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/18/2022 17:09:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:09:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:09:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:09:54: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:09:55: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:09:56: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:09:56: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 17:09:56: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:10:02: Bot (SPACE2):  Going to ships menu..
INFO | Function: connect_wallet | 02/18/2022 17:10:08: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:10:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:10:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:10:15: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:10:16: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:10:16: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:10:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:10:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:10:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:10:26: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:10:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:10:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:10:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:10:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:10:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:10:36: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:10:37: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:10:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:10:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:10:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:10:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:10:47: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:10:48: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:10:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:10:52: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:10:52: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:10:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:10:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:10:58: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:10:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:11:09: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:11:10: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:11:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:11:19: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:11:21: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:11:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:25: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:11:31: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:11:32: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:11:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:11:43: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:11:43: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:11:43: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:46: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:47: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:47: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:11:53: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:11:55: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:11:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:11:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:11:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:11:59: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:12:06: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:12:06: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:12:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:12:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:12:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:12:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:12:18: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:12:18: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:12:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:12:21: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:12:21: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:12:22: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:12:28: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:12:30: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:12:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:12:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:12:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:12:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:12:41: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:12:41: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:12:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:12:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:12:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:12:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:12:52: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:12:52: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:12:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:12:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:12:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:12:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:13:02: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:13:02: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:13:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:13:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:13:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:13:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:13:13: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:13:14: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 17:13:14: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:13:20: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 17:13:46: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 17:14:43: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:14:48: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 17:14:52: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:14:53: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 17:14:56: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:14:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:14:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:15:03: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:15:03: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 17:15:03: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:15:09: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 17:16:06: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:16:11: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 17:16:14: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:16:15: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 17:16:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:16:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:16:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:16:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:16:26: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:16:26: Checking if game has any erros or crash..
INFO | Function: confirm_button | 02/18/2022 17:16:28: Bot (Principal):  Confirm buttom clicked..
INFO | Function: connect_wallet | 02/18/2022 17:16:32: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:16:32: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:16:32: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:16:39: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:16:41: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:16:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:16:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:16:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:16:44: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:16:51: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:16:51: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:16:51: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:16:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:16:55: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:16:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:02: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:02: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:02: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:17:05: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:17:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:17:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:13: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:13: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:17:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:17:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:17:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:24: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:24: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:17:28: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:17:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:17:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:35: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:35: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:17:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:17:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:17:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:47: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:17:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:17:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:17:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:17:57: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:17:58: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:17:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:18:09: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:18:09: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:18:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:18:20: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:18:20: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:18:20: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:18:32: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:18:32: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:18:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:18:42: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:18:44: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:18:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:47: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:47: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:47: Checking if need to login in Metamask..
